,N,P,K,temperature,humidity,ph,rainfall,state,label
17577,34,75,21,25.046583496605827,42.29728780865227,5.941596371926002,163.8969766625323,Uttar Pradesh,pigeonpeas
17578,31,63,16,21.923059256162578,61.96135335015765,6.244969558512674,95.12377437874846,Uttar Pradesh,pigeonpeas
17579,32,71,22,19.50680760616971,58.552508363129775,7.4241805546940745,189.6216040080251,Tamil Nadu,pigeonpeas
17580,28,60,16,19.002100492833147,34.69315015499761,6.090693232109617,107.50969361208801,Uttar Pradesh,pigeonpeas
17581,9,55,21,18.627049359558132,68.8861233793471,6.2728806501201095,197.0282910927317,Uttar Pradesh,pigeonpeas
17582,36,66,24,30.414574166446243,41.0173545382328,5.692986546757135,185.57120996247107,Uttar Pradesh,pigeonpeas
17583,19,73,15,36.15497704496772,36.58797257768796,6.4551406985385205,159.16908428289452,Uttar Pradesh,pigeonpeas
17584,29,67,23,34.812594627157154,49.63310425827968,5.2769253540419285,134.16997134646752,Uttar Pradesh,pigeonpeas
17585,24,76,15,33.28006312311168,38.32619457542115,6.331360601257093,173.57177349454372,Uttar Pradesh,pigeonpeas
17586,27,60,22,21.904409346069734,54.81050162011449,6.0940258712316036,96.36128745406839,Tamil Nadu,pigeonpeas
17587,36,74,16,22.04425293587957,53.22799053934615,6.716088580606691,94.98368452312481,Tamil Nadu,pigeonpeas
17588,0,77,22,33.446670739386654,53.012113028929654,6.7320547276426135,111.0644229034095,Tamil Nadu,pigeonpeas
17589,17,66,22,18.84575996334241,54.64934739352057,7.37051655663682,185.7045571835947,Uttar Pradesh,pigeonpeas
17590,16,75,15,18.625555946449115,35.46050365767726,5.692531448263022,163.73107739290293,Uttar Pradesh,pigeonpeas
17591,23,73,20,28.256154716227854,41.50622129685871,7.00237453380179,116.49896532986845,Tamil Nadu,pigeonpeas
17592,1,60,24,25.50827229692322,62.09235834206605,4.68289866348692,161.35655359023497,Uttar Pradesh,pigeonpeas
17593,2,67,24,35.79930381354103,33.49241011640479,5.710354072485736,102.3947043752017,Uttar Pradesh,pigeonpeas
17594,33,74,17,33.278929375228095,57.3648794979822,7.163219964360186,174.7193887736231,Tamil Nadu,pigeonpeas
17595,3,74,18,28.388529879020403,67.36596691116534,5.9038633919942685,115.93706090460212,Tamil Nadu,pigeonpeas
17596,32,75,15,18.971096508660903,55.63086234377941,6.566337734599706,177.94488978190955,Uttar Pradesh,pigeonpeas
17597,9,59,24,30.055167668039772,58.610790343607604,6.06150418235282,105.69819983452815,Tamil Nadu,pigeonpeas
17598,15,66,20,22.513998027972765,62.79143478859812,5.958942873346177,178.2721132612934,Uttar Pradesh,pigeonpeas
17599,5,56,24,34.16422295595086,56.59518509479175,6.514631938904124,149.428169399968,Tamil Nadu,pigeonpeas
17600,15,76,17,27.931351738027505,55.576541363405525,6.461877810174654,143.78986709838173,Tamil Nadu,pigeonpeas
17601,22,57,15,19.79867965279602,65.21435175570858,4.772197580004215,183.79378541857457,Tamil Nadu,pigeonpeas
17602,8,69,19,21.066997399272196,61.29773070424538,7.217315654551367,189.3151951281033,Tamil Nadu,pigeonpeas
17603,16,63,23,22.79212627509271,53.81226271065778,4.946983648527122,177.85891038755068,Tamil Nadu,pigeonpeas
17604,20,70,16,28.68109257659586,61.89667407949067,5.055181344696082,91.11890624352998,Uttar Pradesh,pigeonpeas
17605,7,71,18,24.27320880729405,52.25974220783641,5.654484219206575,100.81920292240306,Uttar Pradesh,pigeonpeas
17606,7,57,21,27.634529437867382,33.3487123085852,5.010900648195436,99.67417850693559,Tamil Nadu,pigeonpeas
17607,21,64,20,29.321349062056374,69.28167552661253,5.914061380811613,137.56949395150588,Tamil Nadu,pigeonpeas
17608,31,73,22,34.2870649270002,66.31059035930724,6.99648813907443,126.91035977916505,Tamil Nadu,pigeonpeas
17609,5,64,23,27.761133804141327,34.520715098672405,5.726105836819967,107.08457950792183,Tamil Nadu,pigeonpeas
17610,36,57,17,34.64516379419276,39.70006427361976,5.302830652186761,124.71861681015366,Tamil Nadu,pigeonpeas
17611,29,59,17,24.680890160530417,55.91622716404041,5.7294491063415744,112.69235328473954,Uttar Pradesh,pigeonpeas
17612,8,66,16,33.44036183792874,48.79124504861437,4.614987487150467,167.10689106044669,Tamil Nadu,pigeonpeas
17613,28,68,21,30.624841080207496,33.12200151519619,6.14840978081036,196.02498950449697,Tamil Nadu,pigeonpeas
17614,26,76,17,18.531832859470875,35.47634309922831,6.138166027393479,142.2336637033087,Uttar Pradesh,pigeonpeas
17615,5,79,22,35.124682338096676,59.352336845390944,6.355746211044207,94.87632337012478,Tamil Nadu,pigeonpeas
17616,36,55,20,28.56932732284426,53.03646880021253,5.881122572017994,120.58752283842966,Uttar Pradesh,pigeonpeas
17617,36,79,17,35.89423913888228,50.80172149564659,6.442115899498578,187.44234419065486,Tamil Nadu,pigeonpeas
17618,24,77,18,35.08801928304588,35.18310817141771,7.14266736678586,186.68954394186713,Uttar Pradesh,pigeonpeas
17619,1,70,20,22.64809148501557,43.319870415556025,4.91139888222774,135.61513382369336,Tamil Nadu,pigeonpeas
17620,19,72,16,24.553762298809072,67.34455853484818,6.768460716623937,167.3924629513615,Tamil Nadu,pigeonpeas
17621,6,72,17,32.167217942155624,45.74631841388028,4.558489604831185,111.37568852209176,Tamil Nadu,pigeonpeas
17622,10,66,15,30.96561923640289,40.63554984719226,4.97388805622056,179.8391905888413,Tamil Nadu,pigeonpeas
17623,11,68,22,27.42621043143891,38.043373154559966,6.91033609647734,98.11702307349651,Tamil Nadu,pigeonpeas
17624,27,75,16,35.83578930446629,69.52001145167702,5.466237812345092,107.72179214416488,Tamil Nadu,pigeonpeas
17625,14,65,19,18.921862133083554,63.215719420415304,4.975106075216229,92.19491916229364,Uttar Pradesh,pigeonpeas
17626,29,59,15,30.523701833398114,69.3357328293258,6.316143914779078,172.16755386582435,Uttar Pradesh,pigeonpeas
17627,10,77,16,35.21381423847879,51.33394187732685,6.629669333622422,142.50593958104068,Uttar Pradesh,pigeonpeas
17628,12,74,21,35.42047197583298,58.92721804797938,5.090985406313951,155.75505888730203,Tamil Nadu,pigeonpeas
17629,39,69,15,33.12562382928758,65.35379275223349,5.770614813790769,97.78103418870649,Uttar Pradesh,pigeonpeas
17630,22,66,17,32.86843998560268,33.97892686423577,6.106700475717507,96.64800972485443,Tamil Nadu,pigeonpeas
17631,13,61,19,23.724501619317888,59.83732479567482,5.116839995549427,141.2706687230824,Uttar Pradesh,pigeonpeas
17632,27,74,22,32.97482034322483,34.33912231785833,6.783568008969138,107.7082009985714,Uttar Pradesh,pigeonpeas
17633,13,68,17,30.050059680621413,44.618465411629614,7.106282337540466,147.1691835853727,Tamil Nadu,pigeonpeas
17634,21,68,22,27.909463637908136,55.6214258551587,5.586724464935008,136.76615053541235,Tamil Nadu,pigeonpeas
17635,36,56,16,34.36702338081534,48.56876200547852,7.136430703481446,112.86193614012342,Uttar Pradesh,pigeonpeas
17636,0,62,17,26.253727128578024,41.47772763227268,6.410059096694511,142.050149615178,Uttar Pradesh,pigeonpeas
17637,1,75,22,22.359551194031226,48.23518261056882,6.119593534662568,196.37153082119687,Tamil Nadu,pigeonpeas
17638,14,64,21,23.18487302933336,42.26454959292083,6.407570794209595,128.87949941438745,Uttar Pradesh,pigeonpeas
17639,6,59,18,35.727524901453464,35.33814625071908,5.743735413909446,117.3722394288828,Tamil Nadu,pigeonpeas
17640,6,64,24,33.16060590280651,64.53165120036934,4.8692487112586935,153.3638960798534,Uttar Pradesh,pigeonpeas
17641,25,63,21,32.26839896353273,33.94384621085632,5.296197263438499,135.4431168206978,Tamil Nadu,pigeonpeas
17642,4,75,20,31.00850014089948,58.43132468687163,5.063538145213927,91.69003919050645,Uttar Pradesh,pigeonpeas
17643,28,76,21,27.729403071073627,66.44954689844964,7.154414586049228,162.39102971314838,Uttar Pradesh,pigeonpeas
17644,22,76,15,22.332163834812373,40.53565031613111,6.632343213560318,185.82521380641094,Uttar Pradesh,pigeonpeas
17645,16,68,22,36.664785015403176,62.660829497804,7.043675119108069,174.3181000246787,Tamil Nadu,pigeonpeas
17646,17,69,23,30.586478813310034,32.41191270831504,7.219560634487117,126.9142635157524,Tamil Nadu,pigeonpeas
17647,32,59,16,27.955902838583462,66.75952089045626,5.571525330782836,135.10139970318588,Uttar Pradesh,pigeonpeas
17648,17,74,19,35.92890169206201,35.95670001012131,4.622525701668065,155.65916344861364,Uttar Pradesh,pigeonpeas
17649,13,73,20,21.68854436284417,52.054088370229664,5.979505720255856,104.04693494462163,Tamil Nadu,pigeonpeas
17650,21,70,20,34.01621682512538,62.032498974626435,4.760003087548583,132.11537274752214,Uttar Pradesh,pigeonpeas
17651,15,55,22,32.77620490964824,46.82849057507727,4.648440911796965,170.42395977194704,Uttar Pradesh,pigeonpeas
17652,0,73,19,26.867010980466958,66.79013746907152,7.356180401304999,154.24978794129544,Tamil Nadu,pigeonpeas
17653,20,76,21,27.255065984594175,68.58273445866683,6.243226675576593,104.7549822063408,Tamil Nadu,pigeonpeas
17654,7,58,19,34.00753814163306,64.00369188641568,6.911725210600046,145.9867474603824,Tamil Nadu,pigeonpeas
17655,7,70,15,31.22711123200972,64.35423840564077,4.768018116630072,126.03234596677206,Uttar Pradesh,pigeonpeas
17656,26,71,22,21.598896711086965,54.644372532739965,5.546408607975269,149.598338543278,Uttar Pradesh,pigeonpeas
17657,26,72,21,20.02102906144923,65.83612458614229,6.073439240692815,156.94427050261766,Tamil Nadu,pigeonpeas
17658,19,67,17,20.61901894336636,55.21311688284429,5.151661827112699,189.43183438908716,Tamil Nadu,pigeonpeas
17659,23,63,16,27.461178884450142,39.867017208144844,5.126704078094541,166.1878050137356,Uttar Pradesh,pigeonpeas
17660,0,61,16,36.37773120822858,57.26592262424833,5.856977482250572,111.87394220778187,Tamil Nadu,pigeonpeas
17661,26,55,20,32.21173025935815,45.1434520988588,6.71562246001415,194.31412256604278,Uttar Pradesh,pigeonpeas
17662,16,65,20,29.61728267585655,40.58201238279861,6.802647997637573,118.07747189007071,Tamil Nadu,pigeonpeas
17663,11,63,16,21.473011594002113,68.4589937583892,5.362264398369641,108.0969545295558,Tamil Nadu,pigeonpeas
17664,18,76,18,33.25204418514462,64.23102917127552,5.784375553843445,104.6148497678639,Uttar Pradesh,pigeonpeas
17665,21,55,16,33.41402478734483,40.576855362691305,6.739859649600195,147.60390849750644,Tamil Nadu,pigeonpeas
17666,24,77,19,33.39729732584372,41.340169519970445,5.939418970404113,156.4521935261869,Tamil Nadu,pigeonpeas
17667,23,71,17,34.19076452074864,63.25445871440508,5.5811593659861956,112.22960996253619,Tamil Nadu,pigeonpeas
17668,26,78,19,21.084367182364907,34.3437512324984,6.278956987405304,120.87819940260128,Uttar Pradesh,pigeonpeas
17669,3,75,19,35.668453834379214,47.63378049976519,4.999131487539295,160.7079665246855,Uttar Pradesh,pigeonpeas
17670,17,59,23,26.13787261061311,34.07801858477458,6.240298125059587,167.89001231072473,Uttar Pradesh,pigeonpeas
17671,3,74,20,19.65921714733643,47.34711218798866,5.325217862193134,144.90058145160748,Uttar Pradesh,pigeonpeas
17672,0,69,19,20.225998352371143,35.79349403555026,7.399990741724876,97.05275988112011,Uttar Pradesh,pigeonpeas
17673,12,75,18,29.237831751743663,62.498259246814435,4.7507550241637935,171.12679891419808,Tamil Nadu,pigeonpeas
17674,10,71,22,28.285379424153653,62.36095830852484,5.75243375074198,193.2027549027815,Tamil Nadu,pigeonpeas
17675,0,70,24,23.53885985996761,46.4694265776422,5.036976021778783,187.0902029979673,Tamil Nadu,pigeonpeas
17676,20,65,22,33.17446089180774,65.78959866742198,6.909915100478818,178.97227714927953,Uttar Pradesh,pigeonpeas
17677,8,64,23,32.0372606316316,38.76710820563592,4.645403705027721,185.4679174145359,Tamil Nadu,pigeonpeas
17678,29,56,19,31.638111195892463,60.54871340648608,5.157785028828487,190.84775002168715,Uttar Pradesh,pigeonpeas
17679,37,74,23,28.813334941096336,37.0421138878018,4.927603714039869,121.2189566366117,Uttar Pradesh,pigeonpeas
17680,20,78,17,20.961499093964882,59.7513846302722,7.175313654144043,129.66101120379622,Uttar Pradesh,pigeonpeas
17681,22,64,24,30.421197358946053,47.049025688026575,5.8199652247391205,192.11452379573922,Tamil Nadu,pigeonpeas
17682,36,77,20,18.634750201105078,30.91108995906508,5.442266997850679,173.55976708631547,Uttar Pradesh,pigeonpeas
17683,12,60,20,34.90303530488076,69.06261303686992,6.9465380453363625,185.12466110981507,Tamil Nadu,pigeonpeas
17684,14,59,20,27.190739856286676,41.342994790632716,6.869655118003207,193.9472323543725,Uttar Pradesh,pigeonpeas
17685,17,74,24,20.145447997922673,44.95240566678592,6.449980072378905,154.69745925059,Uttar Pradesh,pigeonpeas
17686,20,76,17,20.213551509500142,56.390441011331745,6.506983614993522,179.00637937512397,Tamil Nadu,pigeonpeas
17687,13,75,15,36.42893580956884,39.13860307193397,6.069816840372283,175.6226305765257,Tamil Nadu,pigeonpeas
17688,22,57,22,28.5154205608397,34.02129202921111,4.675252673639406,168.17599427931668,Uttar Pradesh,pigeonpeas
17689,29,62,19,19.503604070952527,47.98538194366229,4.663156045602993,153.35472070312983,Tamil Nadu,pigeonpeas
17690,31,68,20,30.14641846269234,43.98342073057682,6.265062578413125,93.34904570130857,Tamil Nadu,pigeonpeas
17691,24,67,17,22.41473941494879,39.062935972979496,4.708105841892873,92.81011670927147,Tamil Nadu,pigeonpeas
17692,11,56,22,28.222598461539715,36.0096772218505,6.919603478996327,166.21236889579922,Uttar Pradesh,pigeonpeas
17693,19,61,19,25.623413633328536,49.09683983938399,7.27062654051162,151.77574680911147,Uttar Pradesh,pigeonpeas
17694,12,79,16,18.76593110146824,56.01487430841054,6.061092434184458,162.08764791997294,Tamil Nadu,pigeonpeas
17695,8,61,21,22.824018335239863,51.34178681661984,5.66289057990328,194.62686647071337,Uttar Pradesh,pigeonpeas
17696,9,62,16,35.054935958619524,30.668787221017386,4.981381252642479,160.2912630178688,Uttar Pradesh,pigeonpeas
17697,30,75,15,30.605312607727264,65.9658418620342,6.3422464378436025,187.68640542316462,Tamil Nadu,pigeonpeas
17698,6,60,16,18.56366558130706,46.01701791688111,5.877159728542733,102.2646120858609,Uttar Pradesh,pigeonpeas
17699,3,78,23,31.347597247592706,42.22932483938675,5.568333710737614,149.90517622190174,Uttar Pradesh,pigeonpeas
17700,8,63,24,28.392308050445784,32.56241720574967,6.965372624306922,154.02558055057426,Tamil Nadu,pigeonpeas
17701,38,78,20,22.566867900588182,39.70219248658433,5.228555785238218,163.31911525065578,Uttar Pradesh,pigeonpeas
17702,36,74,16,28.553175252032318,49.779267493542974,4.628708020941736,119.48167852948362,Tamil Nadu,pigeonpeas
17703,7,59,20,20.72301347973429,36.98165714828063,4.621975582512552,186.23376217465741,Uttar Pradesh,pigeonpeas
17704,33,56,22,34.97966454314421,40.786419380885135,7.052534671194905,134.8426390071771,Uttar Pradesh,pigeonpeas
17705,23,63,19,26.881509375993197,54.12861798949646,5.639254970656102,177.74099112807352,Uttar Pradesh,pigeonpeas
17706,16,75,15,32.106586031344655,60.03902442917854,4.764554794393041,96.92060781008111,Tamil Nadu,pigeonpeas
17707,10,79,19,35.61712322616421,60.48778989507861,4.5911243486160895,158.88393931090647,Uttar Pradesh,pigeonpeas
17708,9,56,22,36.44887562065779,53.41047629420146,5.5730773034365395,142.9210559141531,Uttar Pradesh,pigeonpeas
17709,14,60,23,30.174963271524042,69.52372897663915,6.849475073010429,168.2436417367049,Tamil Nadu,pigeonpeas
17710,2,63,18,20.82709527533495,34.98050197544196,7.028675898798129,117.63145533200986,Tamil Nadu,pigeonpeas
17711,5,74,20,29.771041902676277,46.92104669897455,5.191722318545523,135.06635954176457,Uttar Pradesh,pigeonpeas
17712,3,55,15,36.37351837844393,37.35340260860167,4.747790698606574,93.68037507150667,Tamil Nadu,pigeonpeas
17713,35,65,20,23.608891692156494,31.38696758849297,5.458747365048011,107.97313397568325,Tamil Nadu,pigeonpeas
17714,31,68,17,33.91139355146011,67.3282530066717,5.10073978693986,103.15311542193115,Tamil Nadu,pigeonpeas
17715,26,55,16,31.099293697212868,35.829263901497086,5.3516630898439255,197.23808559047504,Uttar Pradesh,pigeonpeas
17716,3,63,18,21.770065361116618,38.72415695719552,6.630526985392417,136.6648110039137,Uttar Pradesh,pigeonpeas
17717,0,58,23,27.96424330935144,58.88959878014788,6.746375990255801,97.85763489660143,Tamil Nadu,pigeonpeas
17718,13,74,20,29.474645830782812,40.84861023130905,5.274395444198987,120.67544207961744,Uttar Pradesh,pigeonpeas
17719,3,77,23,29.554713170974715,47.16229847619783,5.719389895687083,97.6593654994203,Uttar Pradesh,pigeonpeas
17720,34,68,18,29.08946203315918,64.99976028633218,5.393618527866509,168.22125683761786,Tamil Nadu,pigeonpeas
17721,35,68,23,22.927514626917212,38.2288344334479,7.185781868097536,96.15011560326138,Uttar Pradesh,pigeonpeas
17722,19,60,20,20.60187718065833,69.48223193672271,7.0475693269438935,185.20901717175906,Tamil Nadu,pigeonpeas
17723,36,77,20,33.28182257557921,39.75697708434432,5.841321729811825,168.6842275736821,Uttar Pradesh,pigeonpeas
17724,17,79,21,19.84513653190056,47.20476097058039,5.1528266156406115,177.13870163086432,Uttar Pradesh,pigeonpeas
17725,4,56,17,23.051439065053188,42.32735981630344,5.489698507047723,117.99839023877885,Uttar Pradesh,pigeonpeas
17726,21,76,22,29.923036549848014,54.625650222041784,4.6327392505697205,144.84553617661624,Tamil Nadu,pigeonpeas
17727,4,69,17,20.219641578754057,39.531563328740496,7.359471624305694,117.93120058858551,Uttar Pradesh,pigeonpeas
17728,9,75,15,19.11017682151656,35.724900939043096,6.715948222731729,194.1784476635204,Uttar Pradesh,pigeonpeas
17729,19,65,24,24.483684801906808,66.22951578111386,5.728733262943505,179.5051417060817,Uttar Pradesh,pigeonpeas
17730,3,68,16,33.03986344726922,32.51361486396107,6.246472851759629,162.64141125455853,Uttar Pradesh,pigeonpeas
17731,1,60,16,28.66852253950975,51.77808395107546,7.249774601314186,177.5362359921828,Uttar Pradesh,pigeonpeas
17732,24,67,21,25.187991058484428,38.46323009559261,6.107733734216268,164.56719689759103,Uttar Pradesh,pigeonpeas
17733,31,77,23,21.76847205281,66.56834481349338,5.643137579709991,196.74426963572915,Uttar Pradesh,pigeonpeas
17734,21,68,23,19.295405571986546,61.69797472150336,5.065123292944714,143.02319049051493,Uttar Pradesh,pigeonpeas
17735,30,67,24,33.58970518584228,69.02910001168769,4.964169369894147,145.58192358636148,Tamil Nadu,pigeonpeas
17736,28,58,23,22.253737676397478,50.89513576431612,6.399194149241134,137.8781162511168,Tamil Nadu,pigeonpeas
17737,21,64,21,19.37498687641018,54.3571250091757,7.258686117816862,137.503557675675,Tamil Nadu,pigeonpeas
17738,26,61,20,23.470141705853887,34.25701193388642,6.300872250994126,125.50589414901947,Uttar Pradesh,pigeonpeas
17739,2,62,20,24.33335438232455,37.10122344982723,5.144057382235099,153.34027806261003,Uttar Pradesh,pigeonpeas
17740,6,75,23,21.483525628963534,36.857038292206425,5.157686536913186,197.89291476909742,Uttar Pradesh,pigeonpeas
17741,3,60,17,24.86220229792683,58.991854536250344,5.49248391900347,151.13176087837226,Tamil Nadu,pigeonpeas
17742,39,77,18,36.80613601390297,60.2214531620959,5.400914351241556,131.31267140770277,Uttar Pradesh,pigeonpeas
17743,13,69,22,27.007355007840772,40.00565514644562,6.897392393052198,106.16085613099094,Tamil Nadu,pigeonpeas
17744,39,58,24,24.317249364284336,63.31079847079522,7.22436288390788,108.78911112646394,Tamil Nadu,pigeonpeas
17745,6,64,15,28.919582889243053,41.1924900901643,5.456444957682349,176.20780250934686,Uttar Pradesh,pigeonpeas
17746,9,57,17,33.354060383430536,46.523972901973394,6.418898066576229,160.11137097639045,Uttar Pradesh,pigeonpeas
17747,24,74,24,32.809105375347656,61.29059768579788,4.777136235895136,104.1637327087206,Uttar Pradesh,pigeonpeas
17748,37,73,22,33.2098032506135,41.54866061547384,6.286133364943334,195.449836537941,Uttar Pradesh,pigeonpeas
17749,19,68,23,28.669261992489663,34.2558985083539,6.209204745960795,188.90169537014637,Uttar Pradesh,pigeonpeas
17750,27,61,24,32.04785446895063,47.997913985429356,7.39446331437242,167.88278127138807,Tamil Nadu,pigeonpeas
17751,13,64,24,29.902613195965188,69.63398788935058,6.754537366722716,184.31926765044113,Tamil Nadu,pigeonpeas
17752,33,61,20,19.152366384526445,61.36046468714793,4.666309880521752,104.77158041562329,Tamil Nadu,pigeonpeas
17753,4,75,23,25.69618163076997,57.36592216592327,5.1468473515458095,152.59386000930687,Uttar Pradesh,pigeonpeas
17754,33,61,24,29.239728113700714,32.88087550560134,5.673945173558574,129.82879190054575,Uttar Pradesh,pigeonpeas
17755,1,68,20,23.776130637356836,35.32448354602247,6.271517390972743,139.23900885122598,Tamil Nadu,pigeonpeas
17756,18,73,20,29.981351368309014,62.707171530050516,7.226157872540183,169.86394576334985,Uttar Pradesh,pigeonpeas
17757,3,61,16,32.358116107466216,47.107573856076044,6.21978694378339,113.29608460979556,Uttar Pradesh,pigeonpeas
17758,0,67,15,29.370432058031625,43.39035218912662,6.520178673359341,106.16552261422507,Uttar Pradesh,pigeonpeas
17759,28,76,18,20.116673445715843,32.925135625023074,6.225722378037862,179.1840995133066,Tamil Nadu,pigeonpeas
17760,21,63,21,33.19784354087862,50.327057857669,5.176601003770534,197.8922619710492,Uttar Pradesh,pigeonpeas
17761,26,55,15,36.53649019817156,34.571294810900454,6.953479453745232,114.11607729455065,Uttar Pradesh,pigeonpeas
17762,1,76,16,19.22648290158696,67.33757752352687,4.61558001808799,175.61003877789938,Uttar Pradesh,pigeonpeas
17763,35,69,16,19.497345386064698,36.726212795759416,4.829559846403969,197.66319039019004,Tamil Nadu,pigeonpeas
17764,29,57,17,35.40276220712155,31.633231445385693,6.7662190099975845,183.10165301102353,Tamil Nadu,pigeonpeas
17765,17,75,18,25.33017806837592,37.435432592216856,5.598326373606982,174.7123198453653,Tamil Nadu,pigeonpeas
17766,28,78,16,33.872711844934976,61.46271045390027,4.857978601431144,130.789614653746,Uttar Pradesh,pigeonpeas
17767,30,69,23,26.07786655406715,52.174391654964786,6.990746252481246,195.59380570539759,Uttar Pradesh,pigeonpeas
17768,18,77,19,35.85549074055157,50.81291139310742,6.695593668702782,100.73101689712918,Tamil Nadu,pigeonpeas
17769,29,60,23,31.68813529279175,45.0951828885442,5.631625148577511,191.83899364824788,Uttar Pradesh,pigeonpeas
17770,18,69,19,19.215960109981726,54.61829812739617,5.403917823334964,120.09974599797866,Tamil Nadu,pigeonpeas
17771,25,65,17,33.54848914639693,54.16626329782644,5.234080812113493,170.78652928139445,Tamil Nadu,pigeonpeas
17772,35,79,21,22.985630395281106,54.14989700012298,4.91143759437413,111.10608123855117,Uttar Pradesh,pigeonpeas
17773,26,78,21,28.160784377906882,58.27524110643995,6.9936353061615595,92.40602468297767,Uttar Pradesh,pigeonpeas
17774,6,59,16,34.58414736838686,43.69831498569154,6.331332229831273,91.64299672751558,Tamil Nadu,pigeonpeas
17775,18,66,17,34.727244336375456,67.25089008049031,7.074746014862628,153.1571425527593,Tamil Nadu,pigeonpeas
17776,1,62,22,36.1348897216737,64.12221605873324,6.889232662404251,141.96957525960218,Tamil Nadu,pigeonpeas
17777,20,67,15,21.181107108502964,45.03792241049057,5.637266223206186,189.73319815300732,Tamil Nadu,pigeonpeas
17778,3,55,15,23.351476288480477,57.60993891466326,5.616080403229695,103.24351018694634,Uttar Pradesh,pigeonpeas
17779,13,61,16,27.59072430561771,47.48630641767865,5.960088344203671,133.36000278917453,Uttar Pradesh,pigeonpeas
17780,36,71,21,33.43894725167536,37.53008710938722,6.391263504854351,154.39393235826208,Uttar Pradesh,pigeonpeas
17781,6,61,15,19.31550750147209,44.37217804023711,4.744700692769914,94.35393763294749,Uttar Pradesh,pigeonpeas
17782,4,75,22,26.72125146392454,66.26606246718868,4.85116179249985,162.52584623075646,Uttar Pradesh,pigeonpeas
17783,17,59,16,35.18518027613156,57.40556942068207,5.985944856709951,107.50650404639941,Tamil Nadu,pigeonpeas
17784,35,65,24,21.29616702569028,49.30626912896881,7.0013016222390725,188.02805102953351,Uttar Pradesh,pigeonpeas
17785,25,64,23,22.799635837689088,64.8555546883111,4.96391713015219,155.16531479134403,Uttar Pradesh,pigeonpeas
17786,1,76,20,29.842330275866935,64.70136269051306,5.132330087831564,191.5324317636973,Uttar Pradesh,pigeonpeas
17787,6,60,15,31.167877048445803,69.53075747151605,5.034172264950785,99.13004953169978,Uttar Pradesh,pigeonpeas
17788,14,58,20,29.238763894287093,51.78869303480828,5.687605207717542,195.17255850275566,Tamil Nadu,pigeonpeas
17789,7,60,22,26.379888593631414,65.4489477805805,6.515106424358727,96.0980258966737,Tamil Nadu,pigeonpeas
17790,36,77,21,36.6952777411753,47.730398196824154,5.854461835853007,111.90611765903293,Uttar Pradesh,pigeonpeas
17791,39,76,16,28.92135366330782,58.09012931398911,6.96606512965468,137.5942671835131,Tamil Nadu,pigeonpeas
17792,32,77,23,22.445315661343948,31.378334295666235,5.581106423316354,94.68758604742106,Uttar Pradesh,pigeonpeas
17793,27,70,21,28.96922031055744,49.18462373580515,6.091708014919803,110.963608736441,Tamil Nadu,pigeonpeas
17794,11,78,16,31.329654657414157,37.53766828115146,6.248304768735619,195.27276053565924,Uttar Pradesh,pigeonpeas
17795,7,74,21,20.57063779116335,39.884757600347925,5.462604135499558,111.90220484009085,Tamil Nadu,pigeonpeas
17796,20,72,21,27.77889395143997,60.56856288485276,7.289343924295501,182.02931759578252,Uttar Pradesh,pigeonpeas
17797,28,59,23,32.68835559689203,59.84794096189546,5.5172411599759235,185.90265790320174,Uttar Pradesh,pigeonpeas
17798,8,69,21,30.034961358206353,36.31294073692614,4.767304780089006,99.52990863041643,Uttar Pradesh,pigeonpeas
17799,39,79,19,27.033236824515367,36.900752750542985,4.952826877877527,132.488447765592,Tamil Nadu,pigeonpeas
17800,4,59,16,27.393511648398693,62.7223303896984,6.477514790151279,179.45563150701867,Tamil Nadu,pigeonpeas
17801,39,71,16,34.73479056239085,59.7825396970799,7.2587412710137045,127.82810152872608,Uttar Pradesh,pigeonpeas
17802,6,72,19,36.348032008879805,39.68241781500091,5.173695390041056,97.35399201774456,Uttar Pradesh,pigeonpeas
17803,6,79,15,24.461448090277152,69.10518246317585,4.559348241288393,174.47151618776059,Uttar Pradesh,pigeonpeas
17804,23,55,24,20.8056382391077,38.015747391522524,6.754707869978125,127.3923699411605,Tamil Nadu,pigeonpeas
17805,15,74,21,32.32222300165246,61.4195678306219,4.7945080110953535,195.54465506321748,Tamil Nadu,pigeonpeas
17806,10,58,24,30.543053123493053,54.703564937318646,6.911072099473529,93.94551066192561,Tamil Nadu,pigeonpeas
17807,38,68,20,36.38794905835907,64.82141451206158,6.694259715248105,98.6398600810209,Uttar Pradesh,pigeonpeas
17808,8,78,18,26.362893633001164,52.17213040744648,4.7997741764664825,173.50015829578678,Uttar Pradesh,pigeonpeas
17809,32,64,20,24.152430687308794,30.459699734522047,6.393694558990221,188.23141321196726,Uttar Pradesh,pigeonpeas
17810,15,62,24,20.07257092821593,65.6602199931515,6.533582215188912,168.09363929709033,Uttar Pradesh,pigeonpeas
17811,8,69,23,36.92279419631595,42.04371833687402,5.03671431458963,153.51805283464415,Tamil Nadu,pigeonpeas
17812,9,55,17,18.72855736259931,56.637198798212296,6.445069616991266,123.62212045253429,Uttar Pradesh,pigeonpeas
17813,30,74,23,31.290197254185447,35.78803023218712,6.053827044057277,110.74576928219483,Uttar Pradesh,pigeonpeas
17814,27,60,19,31.29655243379083,47.39045904164315,6.614262855862606,101.8178817171237,Uttar Pradesh,pigeonpeas
